path,J2,D,chi,energy_per_site,G0,G1,G2,group_internal_std_max,rank1,rank2,rank3,delta,gap_strong_middle,gap_middle_weak,middle_fraction,clock_z6,texture
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_5_chi_50_energy_magnetization_correlation.txt,0.33,5,50,-0.4163283998225,-0.22973290694384998,-0.5126073116566999,-0.22358525577459998,4.5028182499989855e-06,-0.5126073116566999,-0.22973290694384998,-0.22358525577459998,0.28902205588209995,0.28287440471284997,0.006147651169250007,0.9787294739479752,-0.9674251815405466,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_6_chi_72_energy_magnetization_correlation.txt,0.33,6,72,-0.4179753401379,-0.2281304527665,-0.21959950200775,-0.5066889628056,3.0408327999914553e-06,-0.5066889628056,-0.2281304527665,-0.21959950200775,0.28708946079785,0.27855851003910004,0.008530950758750017,0.9702846954568042,-0.9541287827928912,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_7_chi_91_energy_magnetization_correlation.txt,0.33,7,91,-0.4185203202905,-0.5009690401376,-0.2257476513866,-0.22432945742190002,2.628186399997179e-06,-0.5009690401376,-0.2257476513866,-0.22432945742190002,0.2766395827157,0.275221388751,0.0014181939646999708,0.9948734958649881,-0.9922709569603971,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194840\D_8_chi_104_energy_magnetization_correlation.txt,0.33,8,104,-0.4189601639834,-0.22990108850385002,-0.2322909111769,-0.4866812438832,1.0597335400000518e-05,-0.4866812438832,-0.2322909111769,-0.22990108850385002,0.25678015537934995,0.25439033270629996,0.0023898226730499905,0.9906931177391047,-0.985910555666592,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260729_082738\D_9_chi_126_energy_magnetization_correlation.txt,0.33,9,126,-0.4191739189538,-0.3960007150755,-0.39735916190855,-0.15574542156,9.748829700007011e-06,-0.39735916190855,-0.3960007150755,-0.15574542156,0.24161374034854996,0.0013584468330499755,0.24025529351549998,0.005622390643389285,0.9915191748510407,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260729_082738\D_9_chi_135_energy_magnetization_correlation.txt,0.33,9,135,-0.4191732622375,-0.39552318375100004,-0.39810739855219995,-0.1554684372922,8.112875600013725e-06,-0.39810739855219995,-0.39552318375100004,-0.1554684372922,0.24263896125999995,0.0025842148011999133,0.24005474645880004,0.010650452787055892,0.983855380706262,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194805\D_2_chi_16_energy_magnetization_correlation.txt,0.34,2,16,-0.3816948088875,-0.073638831360185,-0.7039817372098001,-0.073659916419665,3.660000080785153e-11,-0.7039817372098001,-0.073659916419665,-0.073638831360185,0.630342905849615,0.6303218207901351,2.1085059480008272e-05,0.999966549858364,-0.999949823109215,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194805\D_2_chi_20_energy_magnetization_correlation.txt,0.34,2,20,-0.3816948140126,-0.07367540051197,-0.7039638016900001,-0.07366230235289499,2.359995532330572e-11,-0.7039638016900001,-0.07367540051197,-0.07366230235289499,0.6303014993371051,0.6302884011780301,1.3098159075006222e-05,0.9999792192163769,-0.9999688281768128,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194805\D_3_chi_24_energy_magnetization_correlation.txt,0.34,3,24,-0.4053667027843,-0.09847971942,-0.4358415872446,-0.4357917414324,7.639377000157044e-07,-0.4358415872446,-0.4357917414324,-0.09847971942,0.3373618678246,4.9845812199966755e-05,0.3373120220124,0.0001477517673274278,0.9997783396063574,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194805\D_3_chi_30_energy_magnetization_correlation.txt,0.34,3,30,-0.4053664190535,-0.0984849410609,-0.4358449209282,-0.43579328201684997,2.266779000059671e-07,-0.4358449209282,-0.43579328201684997,-0.0984849410609,0.3373599798673,5.163891135001597e-05,0.33730834095594997,0.00015306768565236475,0.9997703633305333,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194805\D_4_chi_36_energy_magnetization_correlation.txt,0.34,4,36,-0.4107641554274,-0.4053314292399,-0.46284290319895,-0.1043413902939,4.3903432999994885e-06,-0.46284290319895,-0.4053314292399,-0.1043413902939,0.35850151290505,0.057511473959049986,0.300990038946,0.16042184450775815,0.7248929640960583,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194805\D_5_chi_50_energy_magnetization_correlation.txt,0.34,5,50,-0.4143560649601,-0.5110959362794499,-0.27320088667645,-0.17494602837895,1.570970274999972e-05,-0.5110959362794499,-0.27320088667645,-0.17494602837895,0.3361499079004999,0.23789504960299995,0.09825485829749997,0.7077052351102137,-0.4583760709310905,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194829\D_6_chi_72_energy_magnetization_correlation.txt,0.34,6,72,-0.4162056213583,-0.24548368324765002,-0.19182351170985001,-0.5095480256172501,2.0099862500094767e-06,-0.5095480256172501,-0.24548368324765002,-0.19182351170985001,0.3177245139074001,0.2640643423696001,0.053660171537800005,0.8311110122480536,-0.7086985864805725,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_194832\D_7_chi_91_energy_magnetization_correlation.txt,0.34,7,91,-0.4168539917365,-0.22070138535564998,-0.5035817439734499,-0.21844383962435,3.6726877499920763e-06,-0.5035817439734499,-0.22070138535564998,-0.21844383962435,0.2851379043490999,0.2828803586177999,0.0022575457312999925,0.9920826179302488,-0.9880303957877266,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260728_200746\D_8_chi_104_energy_magnetization_correlation.txt,0.34,8,104,-0.4173437520822,-0.22585197480404998,-0.22624696512054998,-0.48798774389165,2.433534750004296e-06,-0.48798774389165,-0.22624696512054998,-0.22585197480404998,0.26213576908760006,0.2617407787711,0.0003949903165000046,0.9984931842080352,-0.9977363739925219,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260729_154843\D_9_chi_126_energy_magnetization_correlation.txt,0.34,9,126,-0.4175735240564,-0.40494503909179996,-0.1453859140797,-0.3892832724982,5.719524300007439e-06,-0.40494503909179996,-0.3892832724982,-0.1453859140797,0.2595591250121,0.01566176659359997,0.2438973584185,0.06033988052960903,0.9042485189744567,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p34_20260729_154843\D_9_chi_135_energy_magnetization_correlation.txt,0.34,9,135,-0.4175727204339,-0.40576953529265003,-0.1454372052052,-0.38844453741085,4.761270950004448e-06,-0.40576953529265003,-0.38844453741085,-0.1454372052052,0.26033233008745005,0.01732499788180003,0.24300733220565,0.06654954409995974,0.8938271585241969,plaquette
